candidate_id	canonical_title	normalized_title	form_hint	candidate_source	disambiguation_status	distinct_question_count	distinct_set_count	distinct_year_count	notes
qb_lit_frankenstein_a61ce8f6	Frankenstein	frankenstein	seeded_literary_work	seed_exact_title_clue_hit:87;seed_alias_clue_hit:42	accepted_likely_work	129	108	37	Generated from quizbowl clue_text only; threshold=4.
qb_lit_pride_and_prejudice_17f9e344	Pride and Prejudice	pride and prejudice	seeded_literary_work	seed_exact_title_clue_hit:130	accepted_likely_work	130	120	32	Generated from quizbowl clue_text only; threshold=4.
qb_lit_macbeth_162dcce6	Macbeth	macbeth	seeded_literary_work	seed_exact_title_clue_hit:82;seed_alias_clue_hit:47	accepted_likely_work	129	117	28	Generated from quizbowl clue_text only; threshold=4.
qb_lit_thanatopsis_5b20e688	Thanatopsis	thanatopsis	seeded_literary_work	seed_exact_title_clue_hit:124;quoted_lit_context:2	accepted_likely_work	126	114	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_pilgrims_progress_e89e7023	The Pilgrim's Progress	the pilgrims progress	seeded_literary_work	seed_alias_clue_hit:73;seed_exact_title_clue_hit:59	accepted_likely_work	132	107	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tess_of_the_durbervilles_5ccc54de	Tess of the D'Urbervilles	tess of the durbervilles	seeded_literary_work	seed_exact_title_clue_hit:134	accepted_likely_work	134	129	28	Generated from quizbowl clue_text only; threshold=4.
qb_lit_death_of_a_salesman_ecd42fd9	Death of a Salesman	death of a salesman	seeded_literary_work	seed_exact_title_clue_hit:122	accepted_likely_work	122	115	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_charge_of_the_light_brigade_27af5781	The Charge of the Light Brigade	the charge of the light brigade	seeded_literary_work	seed_exact_title_clue_hit:126	accepted_likely_work	126	120	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_major_barbara_8f35fa73	Major Barbara	major barbara	seeded_literary_work	seed_exact_title_clue_hit:131	accepted_likely_work	131	117	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_picture_of_dorian_gray_ac1bc9c8	The Picture of Dorian Gray	the picture of dorian gray	seeded_literary_work	seed_exact_title_clue_hit:127;seed_alias_clue_hit:2	accepted_likely_work	129	115	34	Generated from quizbowl clue_text only; threshold=4.
qb_lit_howards_end_22069e8d	Howards End	howards end	seeded_literary_work	seed_exact_title_clue_hit:129	accepted_likely_work	129	115	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lysistrata_f06b052e	Lysistrata	lysistrata	seeded_literary_work	seed_exact_title_clue_hit:131	accepted_likely_work	131	120	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_endgame_2905d9c7	Endgame	endgame	seeded_literary_work	seed_exact_title_clue_hit:127	accepted_likely_work	127	118	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_hedda_gabler_fd306213	Hedda Gabler	hedda gabler	seeded_literary_work	seed_exact_title_clue_hit:126	accepted_likely_work	126	117	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_written_in_a_country_churchyard_df42e250	Written in a Country Churchyard	written in a country churchyard	elegy	typed_title:128	accepted_likely_work	128	118	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_vanity_fair_fe50c1a3	Vanity Fair	vanity fair	seeded_literary_work	seed_exact_title_clue_hit:128	accepted_likely_work	128	112	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_rebecca_0ab09b42	Rebecca	rebecca	seeded_literary_work	seed_exact_title_clue_hit:118;author_verb_title:1	accepted_likely_work	119	105	34	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_grapes_of_wrath_153474ac	The Grapes of Wrath	the grapes of wrath	seeded_literary_work	seed_exact_title_clue_hit:113;seed_alias_clue_hit:5	accepted_likely_work	118	107	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_eugene_onegin_f76a99f9	Eugene Onegin	eugene onegin	seeded_literary_work	seed_exact_title_clue_hit:126	accepted_likely_work	126	116	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_jungle_book_40ec83ad	The Jungle Book	the jungle book	seeded_literary_work	seed_exact_title_clue_hit:124	accepted_likely_work	124	111	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_frogs_fc348485	The Frogs	the frogs	seeded_literary_work	seed_exact_title_clue_hit:126	accepted_likely_work	126	118	32	Generated from quizbowl clue_text only; threshold=4.
qb_lit_rip_van_winkle_17e6cdd0	Rip Van Winkle	rip van winkle	seeded_literary_work	seed_exact_title_clue_hit:115	accepted_likely_work	115	114	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_crying_of_lot_49_25e6d9fb	The Crying of Lot 49	the crying of lot 49	seeded_literary_work	seed_exact_title_clue_hit:123	accepted_likely_work	123	108	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_portrait_of_the_artist_as_a_young_man_188eb6b4	A Portrait of the Artist as a Young Man	a portrait of the artist as a young man	seeded_literary_work	seed_exact_title_clue_hit:99;seed_alias_clue_hit:24	accepted_likely_work	123	113	32	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tom_jones_2a729a13	Tom Jones	tom jones	seeded_literary_work	seed_exact_title_clue_hit:122	accepted_likely_work	122	113	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_agamemnon_2a8c2816	Agamemnon	agamemnon	seeded_literary_work	seed_exact_title_clue_hit:122;seed_alias_clue_hit:1	accepted_likely_work	123	105	27	Generated from quizbowl clue_text only; threshold=4.
qb_lit_stopping_by_woods_on_a_snowy_evening_b88782da	Stopping by Woods on a Snowy Evening	stopping by woods on a snowy evening	seeded_literary_work	seed_exact_title_clue_hit:118	accepted_likely_work	118	112	28	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_mayor_of_casterbridge_5f9f8ece	The Mayor of Casterbridge	the mayor of casterbridge	seeded_literary_work	seed_exact_title_clue_hit:122;seed_alias_clue_hit:3	accepted_likely_work	125	120	32	Generated from quizbowl clue_text only; threshold=4.
qb_lit_arms_and_the_man_d2e3b68a	Arms and the Man	arms and the man	seeded_literary_work	seed_exact_title_clue_hit:111;seed_alias_clue_hit:8	accepted_likely_work	119	108	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_buddenbrooks_a4b835e9	Buddenbrooks	buddenbrooks	seeded_literary_work	seed_exact_title_clue_hit:120	accepted_likely_work	120	110	32	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_hunchback_of_notre_dame_b9e10175	The Hunchback of Notre Dame	the hunchback of notre dame	seeded_literary_work	seed_exact_title_clue_hit:110;seed_alias_clue_hit:12	accepted_likely_work	122	114	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_as_i_lay_dying_50fee888	As I Lay Dying	as i lay dying	seeded_literary_work	seed_exact_title_clue_hit:117	accepted_likely_work	117	110	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_dead_souls_ad558171	Dead Souls	dead souls	seeded_literary_work	seed_exact_title_clue_hit:116;seed_alias_clue_hit:1	accepted_likely_work	117	107	34	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_human_comedy_625866f6	The Human Comedy	the human comedy	seeded_literary_work	seed_exact_title_clue_hit:116;seed_alias_clue_hit:8	accepted_likely_work	124	109	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_tyger_02344f49	The Tyger	the tyger	seeded_literary_work	seed_exact_title_clue_hit:122	accepted_likely_work	122	115	24	Generated from quizbowl clue_text only; threshold=4.
qb_lit_finnegans_wake_7126761d	Finnegans Wake	finnegans wake	seeded_literary_work	seed_exact_title_clue_hit:99;seed_alias_clue_hit:18	accepted_likely_work	117	100	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_fathers_and_sons_52ed18f9	Fathers and Sons	fathers and sons	seeded_literary_work	seed_exact_title_clue_hit:126	accepted_likely_work	126	107	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_glass_menagerie_246f146d	The Glass Menagerie	the glass menagerie	seeded_literary_work	seed_exact_title_clue_hit:117	accepted_likely_work	117	108	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_castle_f6f5d7f5	The Castle	the castle	seeded_literary_work	seed_exact_title_clue_hit:110	accepted_likely_work	110	100	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_self_reliance_856924f0	Self-Reliance	self reliance	seeded_literary_work	seed_exact_title_clue_hit:113	accepted_likely_work	113	104	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_disgrace_1e9580bc	Disgrace	disgrace	seeded_literary_work	seed_exact_title_clue_hit:122	accepted_likely_work	122	119	25	Generated from quizbowl clue_text only; threshold=4.
qb_lit_fences_f490d2bb	Fences	fences	seeded_literary_work	seed_exact_title_clue_hit:118	accepted_likely_work	118	108	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_raven_be4c02e1	The Raven	the raven	seeded_literary_work	seed_exact_title_clue_hit:109	accepted_likely_work	109	105	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_farewell_to_arms_1c6ddb49	A Farewell to Arms	a farewell to arms	seeded_literary_work	seed_exact_title_clue_hit:113	accepted_likely_work	113	104	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_o_pioneers_e739d771	O Pioneers	o pioneers	seeded_literary_work	seed_exact_title_clue_hit:109	accepted_likely_work	109	103	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_cats_cradle_eecf52e0	Cat’s Cradle	cats cradle	seeded_literary_work	seed_exact_title_clue_hit:112	accepted_likely_work	112	99	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_ode_to_a_nightingale_dbbecf60	Ode to a Nightingale	ode to a nightingale	seeded_literary_work	seed_exact_title_clue_hit:113	accepted_likely_work	113	108	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_red_and_the_black_fe4fbee5	The Red and the Black	the red and the black	seeded_literary_work	seed_exact_title_clue_hit:101;seed_alias_clue_hit:16	accepted_likely_work	117	103	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_nostromo_614acc14	Nostromo	nostromo	seeded_literary_work	seed_exact_title_clue_hit:104;author_verb_title:1	accepted_likely_work	105	98	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sister_carrie_4471ff7a	Sister Carrie	sister carrie	seeded_literary_work	seed_exact_title_clue_hit:115	accepted_likely_work	115	96	32	Generated from quizbowl clue_text only; threshold=4.
qb_lit_breakfast_at_tiffanys_7b64f694	Breakfast at Tiffany’s	breakfast at tiffanys	seeded_literary_work	seed_exact_title_clue_hit:114	accepted_likely_work	114	103	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_ethan_frome_c524e39c	Ethan Frome	ethan frome	seeded_literary_work	seed_exact_title_clue_hit:120	accepted_likely_work	120	104	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_room_with_a_view_becf289b	A Room with a View	a room with a view	seeded_literary_work	seed_exact_title_clue_hit:114	accepted_likely_work	114	107	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_invisible_man_4f63617d	Invisible Man	invisible man	seeded_literary_work	seed_exact_title_clue_hit:62;seed_alias_clue_hit:51	accepted_likely_work	113	96	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_time_machine_1e294c95	The Time Machine	the time machine	seeded_literary_work	seed_exact_title_clue_hit:101;seed_alias_clue_hit:5	accepted_likely_work	106	101	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_evangeline_ebee0aa0	Evangeline	evangeline	seeded_literary_work	seed_exact_title_clue_hit:109	accepted_likely_work	109	98	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_main_street_25fbe9ca	Main Street	main street	seeded_literary_work	seed_exact_title_clue_hit:112	accepted_likely_work	112	99	28	Generated from quizbowl clue_text only; threshold=4.
qb_lit_winesburg_ohio_e317e96f	Winesburg, Ohio	winesburg ohio	seeded_literary_work	seed_exact_title_clue_hit:117	accepted_likely_work	117	93	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_candide_f37d2254	Candide	candide	seeded_literary_work	seed_exact_title_clue_hit:107;author_verb_title:1	accepted_likely_work	108	102	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_silas_marner_872dd099	Silas Marner	silas marner	seeded_literary_work	seed_exact_title_clue_hit:100;seed_alias_clue_hit:12	accepted_likely_work	112	106	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_pale_fire_536824b9	Pale Fire	pale fire	seeded_literary_work	seed_exact_title_clue_hit:114	accepted_likely_work	114	100	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_streetcar_named_desire_c43f4e63	A Streetcar Named Desire	a streetcar named desire	seeded_literary_work	seed_exact_title_clue_hit:107;seed_alias_clue_hit:1	accepted_likely_work	108	104	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_billy_budd_2a6fe1e7	Billy Budd	billy budd	seeded_literary_work	seed_exact_title_clue_hit:104	accepted_likely_work	104	96	33	Generated from quizbowl clue_text only; threshold=4.
qb_lit_gullivers_travels_e27a5061	Gulliver’s Travels	gullivers travels	seeded_literary_work	seed_exact_title_clue_hit:104;seed_alias_clue_hit:4	accepted_likely_work	108	103	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_our_town_71cc0bbd	Our Town	our town	seeded_literary_work	seed_exact_title_clue_hit:110	accepted_likely_work	110	99	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_cry_the_beloved_country_70682e6c	Cry, the Beloved Country	cry the beloved country	seeded_literary_work	seed_exact_title_clue_hit:114	accepted_likely_work	114	105	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_vicar_of_wakefield_34c1ce10	The Vicar of Wakefield	the vicar of wakefield	seeded_literary_work	seed_exact_title_clue_hit:105;seed_alias_clue_hit:1	accepted_likely_work	106	96	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_brideshead_revisited_d091d8b3	Brideshead Revisited	brideshead revisited	seeded_literary_work	seed_exact_title_clue_hit:106	accepted_likely_work	106	97	32	Generated from quizbowl clue_text only; threshold=4.
qb_lit_everything_that_rises_must_converge_54aae047	Everything That Rises Must Converge	everything that rises must converge	seeded_literary_work	seed_exact_title_clue_hit:103	accepted_likely_work	103	98	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_dumb_waiter_79369ac6	The Dumb Waiter	the dumb waiter	seeded_literary_work	seed_exact_title_clue_hit:114	accepted_likely_work	114	108	27	Generated from quizbowl clue_text only; threshold=4.
qb_lit_love_in_the_time_of_cholera_ee639561	Love in the Time of Cholera	love in the time of cholera	seeded_literary_work	seed_exact_title_clue_hit:107	accepted_likely_work	107	100	28	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_zoo_story_373793cc	The Zoo Story	the zoo story	seeded_literary_work	seed_exact_title_clue_hit:75;seed_alias_clue_hit:29	accepted_likely_work	104	98	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_daisy_miller_1f72179b	Daisy Miller	daisy miller	seeded_literary_work	seed_exact_title_clue_hit:108	accepted_likely_work	108	97	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_brothers_karamazov_5decfd42	The Brothers Karamazov	the brothers karamazov	seeded_literary_work	seed_exact_title_clue_hit:105	accepted_likely_work	105	95	31	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_house_of_mirth_cc55cbad	The House of Mirth	the house of mirth	seeded_literary_work	seed_exact_title_clue_hit:100;seed_alias_clue_hit:3	accepted_likely_work	103	91	35	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_last_of_the_mohicans_d97eda40	The Last of the Mohicans	the last of the mohicans	seeded_literary_work	seed_exact_title_clue_hit:88;seed_alias_clue_hit:9	accepted_likely_work	97	94	29	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lady_windermeres_fan_16da08d0	Lady Windermere’s Fan	lady windermeres fan	seeded_literary_work	seed_exact_title_clue_hit:98	accepted_likely_work	98	93	32	Generated from quizbowl clue_text only; threshold=4.
qb_lit_portnoys_complaint_447fb7e0	Portnoy’s Complaint	portnoys complaint	seeded_literary_work	seed_exact_title_clue_hit:109	accepted_likely_work	109	101	30	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_crucible_699073c9	The Crucible	the crucible	seeded_literary_work	seed_exact_title_clue_hit:100	accepted_likely_work	100	92	30	Generated from quizbowl clue_text only; threshold=4.
