candidate_id	canonical_title	review_reason	base_review_reason	total_question_count	answerline_question_count	clue_mention_question_count	distinct_set_count	source_counts_json	form_counts_json	answerline_form_counts_json	track_counts_json	literary_signal_count	non_literary_signal_count	adjudication_decision	adjudication_reason	example_snippet
qb_lit_king_lear_d49de36a	King Lear	accepted_likely_work	accepted_likely_work	572	15	557	363	"{""author_verb_title"":10,""quoted_lit_context"":9,""raw_answerline_seed_clue_mention"":557,""raw_answerline_work_prompt"":15,""typed_title"":3}"	"{""answerline_seed"":557,""book"":4,""essay"":1,""play"":20,""poem"":2,""story"":1,""tragedy"":2,""trilogy"":1,""unknown"":4,""work"":2}"	"{""play"":14,""tragedy"":1}"	"{""fine_arts"":38,""geography"":5,""history"":1,""literature"":74,""other_academic"":334,""philosophy"":1,""pop_culture"":28}"	479	53	accept	accepted_after_sanity_audit	TOSSUP 20 LITERATURE-World literature This play’s Fool says ‘And I’ll go to bed at noon,’ in Act III and then disappears. Two family struggles dominate: Gloucester’s sons Edgar and Edmond battle, as do the title characte
qb_lit_lady_chatterleys_lover_333fdd77	Lady Chatterley's Lover	accepted_likely_work	accepted_likely_work	289	49	240	190	"{""author_verb_title"":16,""raw_answerline_seed_clue_mention"":240,""raw_answerline_work_prompt"":49,""typed_title"":4}"	"{""answerline_seed"":240,""book"":3,""novel"":51,""unknown"":14,""work"":1}"	"{""book"":3,""novel"":45,""work"":1}"	"{""literature"":115,""other_academic"":113,""pop_culture"":3}"	346	0	""	""	7. The protagonist rejects the playwright Michaelis's marriage proposal in this novel, and she has an affair with the gamekeeper of Wragby Hall. For 10 points each: [10] Identify this novel centering on Oliver Mellors an
qb_lit_sunday_morning_0715af6b	Sunday Morning	accepted_likely_work	accepted_likely_work	461	18	443	298	"{""author_verb_title"":2,""quoted_lit_context"":69,""raw_answerline_seed_clue_mention"":443,""raw_answerline_work_prompt"":18}"	"{""answerline_seed"":443,""book"":2,""collection"":23,""epic"":1,""play"":3,""poem"":49,""unknown"":3,""work"":8}"	"{""poem"":18}"	"{""fine_arts"":80,""geography"":5,""literature"":129,""other_academic"":151,""pop_culture"":48,""religion"":1,""social_science"":1}"	365	125	accept	accepted_after_sanity_audit	1. This poem describes a pagan ritual in which “a ring of men” chant to their “savage source” and so that “out of their blood,” they will “return to the sky.” In another section. the speaker wonders if “our blood should
qb_lit_pale_fire_536824b9	Pale Fire	accepted_likely_work	accepted_likely_work	278	47	231	172	"{""author_verb_title"":30,""quoted_lit_context"":15,""raw_answerline_seed_clue_mention"":231,""raw_answerline_work_prompt"":47,""title_context"":2,""typed_title"":10}"	"{""answerline_seed"":231,""book"":2,""novel"":45,""poem"":28,""unknown"":11,""work"":18}"	"{""novel"":24,""poem"":10,""work"":13}"	"{""literature"":164,""other_academic"":85}"	427	1	""	""	f to be the exiled King of Zembla. For 10 points each: [10] Name this author of Pale Fire.
qb_lit_cairo_trilogy_57367ce6	Cairo Trilogy	accepted_likely_work	accepted_likely_work	442	21	421	278	"{""author_verb_title"":72,""byline_title"":1,""quoted_lit_context"":11,""raw_answerline_seed_clue_mention"":421,""raw_answerline_work_prompt"":21,""typed_title"":1}"	"{""answerline_seed"":421,""anthology"":1,""book"":2,""collection"":5,""epic"":1,""novel"":29,""story"":1,""trilogy"":56,""work"":11}"	"{""collection"":4,""novel"":4,""trilogy"":11,""work"":2}"	"{""geography"":33,""literature"":246,""other_academic"":107,""science"":1,""social_science"":2}"	294	3	""	""	Desire, and Sugar Street. For ten points, identify this Egyptian author of the Cairo Trilogy.
qb_lit_ulysses_e9c0459c	Ulysses	accepted_likely_work	accepted_likely_work	218	78	140	146	"{""author_verb_title"":34,""byline_title"":3,""quoted_lit_context"":56,""raw_answerline_work_prompt"":78,""typed_title"":47}"	"{""book"":12,""collection"":2,""cycle"":1,""epic"":2,""lyric"":1,""myth"":6,""novel"":86,""ode"":1,""poem"":54,""short_story"":5,""story"":5,""tale"":1,""unknown"":21,""work"":21}"	"{""book"":4,""novel"":43,""poem"":18,""story"":3,""work"":10}"	"{""geography"":5,""literature"":52,""mythology"":1,""other_academic"":100,""pop_culture"":8}"	369	2	""	""	12. One section of this work follows five men wearing an advertisement for Wisdom Hely’s on their hats. Another of its sections sees the protagonist rescued from a shouting match with The Citizen by the arrival of Martin
qb_lit_doctor_zhivago_ea2c38f1	Doctor Zhivago	accepted_likely_work	accepted_likely_work	255	51	204	170	"{""author_verb_title"":17,""quoted_lit_context"":5,""raw_answerline_seed_clue_mention"":204,""raw_answerline_work_prompt"":51,""typed_title"":32}"	"{""answerline_seed"":204,""book"":1,""collection"":2,""epic"":6,""novel"":81,""story"":2,""unknown"":10,""work"":3}"	"{""epic"":5,""novel"":44,""work"":2}"	"{""geography"":4,""history"":13,""literature"":121,""other_academic"":81,""philosophy"":2,""pop_culture"":13}"	330	8	""	""	16.In this novel, Commissar Gintz climbs onto a water barrel to defend himself from charges of being a German spy but is shot when he slips into the water. The protagonist of this novel spends time with the “Forest Broth
qb_lit_uncle_vanya_2d2c6470	Uncle Vanya	accepted_likely_work	accepted_likely_work	306	36	270	188	"{""author_verb_title"":31,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":270,""raw_answerline_work_prompt"":36,""typed_title"":11}"	"{""answerline_seed"":270,""collection"":2,""play"":68,""short_story"":2,""unknown"":1,""work"":7}"	"{""play"":32,""work"":4}"	"{""geography"":2,""literature"":175,""other_academic"":64,""pop_culture"":5}"	396	0	""	""	ee Sisters is by this Russian short story writer and playwright, who also wrote Uncle Vanya. 4 BHSAT XIX Packet 4
qb_lit_ethan_frome_c524e39c	Ethan Frome	accepted_likely_work	accepted_likely_work	254	50	204	168	"{""author_verb_title"":28,""raw_answerline_seed_clue_mention"":204,""raw_answerline_work_prompt"":50,""typed_title"":15}"	"{""answerline_seed"":204,""book"":2,""novel"":58,""novella"":7,""unknown"":22,""work"":4}"	"{""book"":2,""novel"":45,""novella"":2,""work"":1}"	"{""literature"":176,""other_academic"":54,""pop_culture"":1}"	285	0	""	""	3) It is set in the fictional town of Starkfield, where the titular figure has to care for his sickly wife. FTPE: A) Identify this novel about a man who is injured in a botched sledding accident while riding with Mattie
qb_lit_lolita_dc1af77d	Lolita	accepted_likely_work	accepted_likely_work	196	114	82	129	"{""author_verb_title"":44,""byline_title"":1,""quoted_lit_context"":9,""raw_answerline_work_prompt"":114,""typed_title"":28}"	"{""book"":1,""memoir"":1,""novel"":144,""play"":1,""poem"":4,""story"":1,""unknown"":23,""work"":21}"	"{""book"":1,""novel"":100,""work"":13}"	"{""fine_arts"":1,""literature"":101,""other_academic"":30,""pop_culture"":2}"	423	0	""	""	"EXTRA: It begans ""light of my life, fire of my loins."" For 10 points each: [10] Name this novel in which Humbert Humbert is infatuated with the preteen Dolores Haze, who later runs off with Clare Quilty."
qb_lit_duino_elegies_115c6f83	Duino Elegies	accepted_likely_work	accepted_likely_work	383	23	360	250	"{""author_verb_title"":55,""quoted_lit_context"":6,""raw_answerline_seed_clue_mention"":360,""raw_answerline_work_prompt"":23,""typed_title"":4}"	"{""answerline_seed"":360,""book"":3,""collection"":22,""cycle"":4,""poem"":22,""sonnet"":4,""unknown"":28,""work"":5}"	"{""collection"":16,""cycle"":4,""poem"":1,""work"":2}"	"{""fine_arts"":1,""geography"":1,""literature"":223,""mythology"":2,""other_academic"":105,""pop_culture"":2,""religion"":1}"	545	9	""	""	6. It begins with the question “Who, if I cried out, would hear me among the angelic orders?” For 10 points each: [10] Name this work of poetry in ten parts, written at approximately the same time as its author’s Sonnets
qb_lit_mending_wall_918321de	Mending Wall	accepted_likely_work	accepted_likely_work	320	30	290	199	"{""quoted_lit_context"":115,""raw_answerline_seed_clue_mention"":290,""raw_answerline_work_prompt"":30}"	"{""answerline_seed"":290,""collection"":27,""essay"":2,""lyric"":1,""play"":2,""poem"":102,""work"":11}"	"{""poem"":30}"	"{""literature"":230,""other_academic"":67}"	569	0	""	""	"Woods on a Snowy Evening"" wrote ""Good fences make good neighbors"" in his poem ""Mending Wall."""
qb_lit_major_barbara_8f35fa73	Major Barbara	accepted_likely_work	accepted_likely_work	266	41	225	170	"{""author_verb_title"":21,""raw_answerline_seed_clue_mention"":225,""raw_answerline_work_prompt"":41,""typed_title"":3}"	"{""answerline_seed"":225,""play"":62,""unknown"":1,""work"":2}"	"{""play"":41}"	"{""literature"":177,""other_academic"":38,""pop_culture"":3}"	311	2	""	""	One character in this play cites the Roman Empire under the Antonines as an example of why one’s successor should always be adopted. Another was laid off because he could not afford threepenny’s worth of hair dye. One ch
qb_lit_howards_end_22069e8d	Howards End	accepted_likely_work	accepted_likely_work	328	26	302	202	"{""author_verb_title"":13,""raw_answerline_seed_clue_mention"":302,""raw_answerline_work_prompt"":26,""typed_title"":6}"	"{""answerline_seed"":302,""book"":2,""novel"":30,""unknown"":9,""work"":4}"	"{""book"":2,""novel"":24}"	"{""fine_arts"":4,""literature"":164,""other_academic"":79,""pop_culture"":11,""religion"":1}"	282	25	accept	accepted_after_sanity_audit	11. It concerns the Schlegels, the Wilcoxes, and the Basts. For 10 points each: [10] Name this novel in which the title property is bequeathed to Margaret even though Henry burns the note his wife writes bequeathing it t
qb_lit_the_stranger_04a93b19	The Stranger	accepted_likely_work	accepted_likely_work	187	85	102	123	"{""author_verb_title"":48,""quoted_lit_context"":19,""raw_answerline_work_prompt"":85,""title_context"":1,""typed_title"":34}"	"{""book"":4,""essay"":6,""myth"":9,""novel"":103,""novella"":6,""ode"":1,""play"":3,""poem"":4,""unknown"":30,""work"":21}"	"{""book"":1,""novel"":65,""novella"":4,""work"":15}"	"{""geography"":1,""literature"":109,""other_academic"":23,""pop_culture"":2}"	304	5	""	""	his French existentialist who wrote The Fall and created Meursault in his novel The Stranger.
qb_lit_palace_walk_282fbfaf	Palace Walk	accepted_likely_work	accepted_likely_work	333	25	308	214	"{""author_verb_title"":18,""byline_title"":2,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":308,""raw_answerline_work_prompt"":25,""typed_title"":15}"	"{""answerline_seed"":308,""book"":3,""novel"":44,""story"":2,""trilogy"":8,""unknown"":3,""work"":2}"	"{""novel"":25}"	"{""geography"":51,""literature"":136,""other_academic"":84}"	181	2	""	""	17.In this novel, Fahmi is killed during a peaceful demonstration. For 10 points each: [10] Name this novel about the domineering but adulterous Ahmad Abd al-Jawad and his family, which includes his devoted wife Amina an
qb_lit_twelfth_night_7a5b5f58	Twelfth Night	accepted_likely_work	accepted_likely_work	338	21	317	220	"{""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":317,""raw_answerline_work_prompt"":21,""typed_title"":4}"	"{""answerline_seed"":317,""comedy"":2,""play"":24,""story"":1}"	"{""comedy"":2,""play"":19}"	"{""fine_arts"":21,""geography"":1,""literature"":32,""other_academic"":186,""pop_culture"":20,""science"":1}"	247	10	accept	accepted_after_sanity_audit	19. One character in this play is told that if he only wears crossed yellow garters, he'll attract the attention of Olivia, who is also being courted by Lord Orsino. For 10 points each: [10] Identify this play in which M
qb_lit_brideshead_revisited_d091d8b3	Brideshead Revisited	accepted_likely_work	accepted_likely_work	224	41	183	152	"{""author_verb_title"":27,""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":181,""raw_answerline_work_prompt"":41,""typed_title"":14}"	"{""answerline_seed"":181,""book"":1,""epic"":2,""novel"":59,""unknown"":15,""work"":6}"	"{""novel"":37,""work"":4}"	"{""literature"":147,""other_academic"":53,""pop_culture"":1}"	179	1	""	""	11. This work chronicles the lives of Charles Ryder, a student at Oxford University, his friend Sebastian Flyte, a fellow student at Oxford, and Charles’ lover Julia, Sebastian’s younger sister, as they eventually fall i
qb_lit_the_awakening_e21130c5	The Awakening	accepted_likely_work	accepted_likely_work	174	82	92	120	"{""author_verb_title"":56,""byline_title"":2,""quoted_lit_context"":3,""raw_answerline_work_prompt"":82,""typed_title"":31}"	"{""collection"":1,""novel"":112,""novella"":4,""romance"":2,""short_story"":3,""story"":23,""unknown"":19,""work"":10}"	"{""novel"":69,""story"":6,""work"":7}"	"{""geography"":3,""history"":2,""literature"":106,""other_academic"":20}"	279	5	""	""	Robert Lebrun meets Edna Pontellier. For 10 points, name this female author of The Awakening.
qb_lit_beloved_c2945cad	Beloved	accepted_likely_work	accepted_likely_work	179	80	99	119	"{""author_verb_title"":55,""byline_title"":1,""quoted_lit_context"":6,""raw_answerline_work_prompt"":80,""typed_title"":37}"	"{""book"":7,""collection"":1,""novel"":121,""poem"":3,""story"":3,""unknown"":36,""work"":8}"	"{""book"":3,""novel"":77}"	"{""fine_arts"":2,""literature"":106,""other_academic"":24}"	285	5	""	""	[10] Song of Solomon is by this African-American author of Beloved, which was inspired by the story of Margaret Garner.
qb_lit_the_raven_be4c02e1	The Raven	accepted_likely_work	accepted_likely_work	198	58	140	129	"{""author_verb_title"":5,""quoted_lit_context"":131,""raw_answerline_work_prompt"":58,""typed_title"":4}"	"{""essay"":9,""fable"":1,""novel"":6,""play"":1,""poem"":132,""short_story"":6,""story"":6,""tale"":22,""unknown"":6,""work"":9}"	"{""poem"":58}"	"{""fine_arts"":2,""literature"":76,""other_academic"":59,""pop_culture"":2}"	338	11	""	""	"""Annabel Lee"" who wrote of a bird repeatedly croaking ""Nevermore!"" in his poem ""The Raven."""
qb_lit_three_sisters_acc2db6a	Three Sisters	accepted_likely_work	accepted_likely_work	371	16	355	242	"{""author_verb_title"":21,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":355,""raw_answerline_work_prompt"":16,""typed_title"":8}"	"{""answerline_seed"":355,""novel"":1,""play"":40,""short_story"":1,""unknown"":1,""work"":4}"	"{""play"":13,""work"":3}"	"{""geography"":15,""history"":2,""literature"":118,""mythology"":8,""other_academic"":147,""pop_culture"":14}"	309	6	""	""	[10] Name this playwright of The Seagull, a Russian doctor who also wrote The Three Sisters, Uncle Vanya, and The Cherry Orchard.
qb_lit_pygmalion_c54f9baf	Pygmalion	accepted_likely_work	accepted_likely_work	173	91	82	110	"{""author_verb_title"":41,""byline_title"":2,""quoted_lit_context"":9,""raw_answerline_work_prompt"":91,""typed_title"":30}"	"{""drama"":1,""epic"":1,""play"":161,""unknown"":8,""work"":2}"	"{""play"":90,""work"":1}"	"{""fine_arts"":2,""literature"":95,""other_academic"":20,""pop_culture"":1}"	339	8	""	""	ins' education of Eliza Doolittle. For 10 points, name this Irish playwright of Pygmalion.
qb_lit_tom_jones_2a729a13	Tom Jones	accepted_likely_work	accepted_likely_work	382	14	368	250	"{""author_verb_title"":45,""quoted_lit_context"":3,""raw_answerline_seed_clue_mention"":368,""raw_answerline_work_prompt"":14,""typed_title"":15}"	"{""answerline_seed"":368,""book"":4,""novel"":40,""ode"":1,""play"":2,""unknown"":27,""work"":3}"	"{""novel"":14}"	"{""fine_arts"":1,""geography"":2,""history"":1,""literature"":167,""other_academic"":110,""pop_culture"":52}"	275	26	accept	accepted_after_sanity_audit	[10] This man wrote Tom Jones, as well as a parody of Samuel Richardson’s Pamela called Shamela and an attack on Robert Walpole in Jonathan Wild.
qb_lit_the_metamorphosis_a1b31f17	The Metamorphosis	accepted_likely_work	accepted_likely_work	179	64	115	122	"{""author_verb_title"":26,""quoted_lit_context"":66,""raw_answerline_work_prompt"":64,""typed_title"":23}"	"{""novel"":29,""novella"":39,""play"":5,""short_story"":23,""story"":47,""unknown"":18,""work"":18}"	"{""novel"":9,""novella"":27,""short_story"":8,""story"":11,""work"":9}"	"{""literature"":105,""other_academic"":31,""pop_culture"":2}"	234	0	""	""	14. A few boarders get scared of the protagonist of this work after seeing him through his bedroom door. For 10 points each: [10] Name this short story which begins with Gregor Samsa waking up to find himself transformed
