transaction_id	add_work_id	add_title	add_creator	cut_work_id	cut_title	cut_creator	packet_ids	evidence_refs	score_delta	coverage_effect	source_status_effect	duplicate_check	chronology_check	boundary_check	gate_status	rationale	notes
x047_pair_000032	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_me_lit_mihri_hatun_poems	Selected Poems	Mihri Hatun	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1550	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000033	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_reviewed_donne_poems	Selected Poems	John Donne	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1650	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000034	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_reviewed_sor_juana_poems	Selected Poems	Sor Juana Ines de la Cruz	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1650	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000035	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_mandatory_vemana_poems	Selected Poems	Vemana	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1650	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000036	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_mandatory_bedil_poems	Selected Poems	Abdul-Qadir Bedil	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1700	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000037	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_me_lit_sayat_nova_poems	Selected Poems	Sayat-Nova	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1750	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000038	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_me_lit_nedim_poems	Selected Poems	Nedim	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1750	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000039	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_shelley_poems	Selected Poems	Percy Bysshe Shelley	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1810	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000040	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_euro_under_lit_selected_poems_slowacki	Selected Poems	Juliusz Slowacki	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000041	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_euro_under_lit_selected_poems_norwid	Selected Poems	Cyprian Norwid	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000042	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_browning_poems	Selected Poems	Robert Browning	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000043	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_euro_under_lit_selected_poems_eminescu	Selected Poems	Mihai Eminescu	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000044	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_holderlin_selected_poems	Selected Poems	Friedrich Holderlin	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000045	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_reviewed_heine_poems	Selected Poems	Heinrich Heine	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000046	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_me_lit_abai_poems	Selected Poems	Abai Qunanbaiuly	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000047	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0819_selected_poems	Selected Poems	Giuseppe Ungaretti	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1901	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
