cut_candidate_id	work_id	incumbent_path_id	rank	title	creator	tier	source_status	review_status	source_debt_status	evidence_count	generic_title_flag	duplicate_cluster_key	duplicate_cluster_size	chronology_issue_count	boundary_flag	risk_score	gate_status	rationale	next_action
x046_cut_2683	work_candidate_indig_lit_natalio_hernandez_poems	candidate:indig_lit_natalio_hernandez_poems	2683	Selected Poems	Natalio Hernandez	major	manual_only	needs_sources	open_no_evidence	0	true	selected poems	106	0	false	6.00	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2684	work_candidate_indig_lit_ariruma_kowii_poems	candidate:indig_lit_ariruma_kowii_poems	2684	Selected Poems	Ariruma Kowii	major	manual_only	needs_sources	open_no_evidence	0	true	selected poems	106	0	false	6.00	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2685	work_candidate_indig_lit_briceida_poems	candidate:indig_lit_briceida_poems	2685	Selected Poems	Briceida Cuevas Cob	major	manual_only	needs_sources	open_no_evidence	0	true	selected poems	106	0	false	6.00	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2686	work_candidate_indig_lit_akabal_poems	candidate:indig_lit_akabal_poems	2686	Selected Poems	Humberto Ak'abal	major	manual_only	needs_sources	open_no_evidence	0	true	selected poems	106	0	false	6.00	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2696	work_candidate_indig_lit_hubert_matiuwaa_poems	candidate:indig_lit_hubert_matiuwaa_poems	2696	Selected Poems	Hubert Matiuwaa	contextual	manual_only	needs_sources	open_no_evidence	0	true	selected poems	106	0	false	6.00	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0686	work_candidate_wave002_rochester_selected_poems	candidate:wave002_rochester_selected_poems	686	Selected Poems	John Wilmot, Earl of Rochester	major	manual_only	needs_sources	open_provisional_external_support	1	true	selected poems	106	1	false	5.50	high_cut_review_priority	open_provisional_external_support;generic_title;duplicate_cluster=selected poems(106);chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0919	work_candidate_bloom_maupassant_selected_stories	candidate:bloom_maupassant_selected_stories	919	Boule de Suif and Selected Stories	Guy de Maupassant	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	2	false	5.00	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=2	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1417	work_candidate_wave002_cummings_tulips_chimneys	candidate:wave002_cummings_tulips_chimneys	1417	Tulips and Chimneys	E. E. Cummings	major	manual_only	needs_sources	open_no_evidence	0	false	selected poems	106	1	false	5.00	high_cut_review_priority	open_no_evidence;duplicate_cluster=selected poems(106);chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1757	work_candidate_africa_lit_dennis_brutus_poems	candidate:africa_lit_dennis_brutus_poems	1757	Selected Poems	Dennis Brutus	major	manual_only	needs_sources	open_selection_only	4	true	selected poems	106	0	false	5.00	high_cut_review_priority	open_selection_only;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1759	work_candidate_africa_lit_serote_poems	candidate:africa_lit_serote_poems	1759	Selected Poems	Mongane Wally Serote	major	manual_only	needs_sources	open_selection_only	4	true	selected poems	106	0	false	5.00	high_cut_review_priority	open_selection_only;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1760	work_candidate_africa_lit_kgositsile_poems	candidate:africa_lit_kgositsile_poems	1760	Selected Poems	Keorapetse Kgositsile	major	manual_only	needs_sources	open_selection_only	5	true	selected poems	106	0	false	5.00	high_cut_review_priority	open_selection_only;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1763	work_candidate_africa_lit_david_diop_poems	candidate:africa_lit_david_diop_poems	1763	Selected Poems	David Diop	major	manual_only	needs_sources	open_selection_only	5	true	selected poems	106	0	false	5.00	high_cut_review_priority	open_selection_only;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1769	work_candidate_bloom_darwish_selected_poems	candidate:bloom_darwish_selected_poems	1769	Selected Poems	Mahmoud Darwish	major	manual_only	needs_sources	open_selection_only	2	true	selected poems	106	0	false	5.00	high_cut_review_priority	open_selection_only;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1772	work_candidate_latcarib_lit_drummond_poems	candidate:latcarib_lit_drummond_poems	1772	Selected Poems	Carlos Drummond de Andrade	major	manual_only	needs_sources	open_selection_only	3	true	selected poems	106	0	false	5.00	high_cut_review_priority	open_selection_only;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2678	work_candidate_indig_lit_elicura_poems	candidate:indig_lit_elicura_poems	2678	Selected Poems	Elicura Chihuailaf	major	manual_only	needs_sources	open_selection_only	1	true	selected poems	106	0	false	5.00	high_cut_review_priority	open_selection_only;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2680	work_candidate_indig_lit_odi_gonzales_poems	candidate:indig_lit_odi_gonzales_poems	2680	Selected Poems	Odi Gonzales	major	manual_only	needs_sources	open_selection_only	1	true	selected poems	106	0	false	5.00	high_cut_review_priority	open_selection_only;generic_title;duplicate_cluster=selected poems(106)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0833	work_candidate_bloom_poe_tales	candidate:bloom_poe_tales	833	Tales	Edgar Allan Poe	major	manual_only	needs_sources	open_no_evidence	0	true	tales	2	1	false	4.70	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=tales(2);chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1773	work_candidate_completion_lit_peretz_stories	candidate:completion_lit_peretz_stories	1773	Selected Stories	I. L. Peretz	major	manual_only	needs_sources	open_no_evidence	0	true	selected stories	7	0	false	4.70	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected stories(7)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1774	work_candidate_global_lit_manto_selected_stories	candidate:global_lit_manto_selected_stories	1774	Selected Stories	Saadat Hasan Manto	major	manual_only	needs_sources	open_no_evidence	0	true	selected stories	7	0	false	4.70	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected stories(7)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1775	work_candidate_latcarib_lit_silvina_ocampo_stories	candidate:latcarib_lit_silvina_ocampo_stories	1775	Selected Stories	Silvina Ocampo	major	manual_only	needs_sources	open_no_evidence	0	true	selected stories	7	0	false	4.70	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected stories(7)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1776	work_candidate_bloom_reviewed_welty_stories	candidate:bloom_reviewed_welty_stories	1776	Selected Stories	Eudora Welty	major	manual_only	needs_sources	open_no_evidence	0	true	selected stories	7	0	false	4.70	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected stories(7)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1777	work_candidate_southasia_lit_pudhumaipithan_stories	candidate:southasia_lit_pudhumaipithan_stories	1777	Selected Stories	Pudhumaipithan	major	manual_only	needs_sources	open_no_evidence	0	true	selected stories	7	0	false	4.70	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=selected stories(7)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_2722	work_candidate_genre_lit_stories_life	candidate:genre_lit_stories_life	2722	Stories of Your Life and Others	Ted Chiang	major	manual_only	needs_sources	open_no_evidence	0	true	arrival	2	0	true	4.70	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=arrival(2);boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0053	work_candidate_bloom_gap_031_0015_poems	candidate:bloom_gap_031_0015_poems	53	Poems	Alcman	contextual	manual_only	needs_sources	open_no_evidence	0	true	poems	6	0	false	4.60	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=poems(6)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0575	work_candidate_bloom_marvell_poems	candidate:bloom_marvell_poems	575	Poems	Andrew Marvell	major	manual_only	needs_sources	open_no_evidence	0	true	poems	6	0	false	4.60	high_cut_review_priority	open_no_evidence;generic_title;duplicate_cluster=poems(6)	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0160	work_candidate_southasia_lit_avadanasataka	candidate:southasia_lit_avadanasataka	160	Avadanasataka	Buddhist Sanskrit narrative tradition	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	0	true	4.50	high_cut_review_priority	open_no_evidence;generic_title;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0351	work_candidate_southasia_lit_divyavadana	candidate:southasia_lit_divyavadana	351	Divyavadana	Buddhist Sanskrit narrative tradition	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	0	true	4.50	high_cut_review_priority	open_no_evidence;generic_title;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0486	work_candidate_wave003_louise_labe_sonnets_elegies	candidate:wave003_louise_labe_sonnets_elegies	486	Sonnets et elegies	Louise Labe	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0488	work_candidate_bloom_gap_031_0278_les_odes	candidate:bloom_gap_031_0278_les_odes	488	Les Odes	Pierre de Ronsard	contextual	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0725	work_candidate_wave004_walther_von_der_vogelweide_selected_poems	candidate:wave004_walther_von_der_vogelweide_selected_poems	725	Walther von der Vogelweide: Selected Poems	Walther von der Vogelweide	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0757	work_candidate_wave004_guido_cavalcanti_rime	candidate:wave004_guido_cavalcanti_rime	757	Rime	Guido Cavalcanti	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0790	work_candidate_bloom_late_032_literature_bloom_democratic_age_reviewed_0423_selected_poems	candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0423_selected_poems	790	Fetes galantes and Romances sans paroles	Paul Verlaine	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0836	work_candidate_bloom_reviewed_tales_belkin	candidate:bloom_reviewed_tales_belkin	836	The Tales of Belkin	Alexander Pushkin	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0859	work_candidate_wave003_swinburne_poems_ballads	candidate:wave003_swinburne_poems_ballads	859	Poems and Ballads	Algernon Charles Swinburne	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0875	work_candidate_wave003_hopkins_poems	candidate:wave003_hopkins_poems	875	Poems of Gerard Manley Hopkins	Gerard Manley Hopkins	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0888	work_candidate_wave002_whittier_snow_bound_selected_poems	candidate:wave002_whittier_snow_bound_selected_poems	888	Snow-Bound and Selected Poems	John Greenleaf Whittier	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0891	work_candidate_wave002_bryant_thanatopsis_selected_poems	candidate:wave002_bryant_thanatopsis_selected_poems	891	Thanatopsis and Selected Poems	William Cullen Bryant	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0892	work_candidate_wave002_dunbar_lyrics_lowly_life	candidate:wave002_dunbar_lyrics_lowly_life	892	Lyrics of Lowly Life	Paul Laurence Dunbar	major	manual_only	needs_sources	closed_by_independent_external_support	3	true	selected poems	106	1	false	4.50	high_cut_review_priority	closed_by_independent_external_support;generic_title;duplicate_cluster=selected poems(106);chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0913	work_candidate_bloom_tennyson_poems	candidate:bloom_tennyson_poems	913	In Memoriam A.H.H. and Selected Poems	Alfred Tennyson	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0918	work_candidate_bloom_mallarme_poetry_prose	candidate:bloom_mallarme_poetry_prose	918	A Throw of the Dice and Selected Poems	Stephane Mallarme	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0938	work_candidate_wave002_poe_raven_selected_poems	candidate:wave002_poe_raven_selected_poems	938	The Raven and Selected Poems	Edgar Allan Poe	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1003	work_candidate_wave004_bunin_dark_avenues	candidate:wave004_bunin_dark_avenues	1003	Dark Avenues	Ivan Bunin	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1071	work_candidate_wave004_zoshchenko_sentimental_tales	candidate:wave004_zoshchenko_sentimental_tales	1071	Sentimental Tales	Mikhail Zoshchenko	major	manual_only	needs_sources	open_no_evidence	0	true	""	0	1	false	4.50	high_cut_review_priority	open_no_evidence;generic_title;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
