id	rank	phase	title	aliases	creators	date_label	sort_year	period_bucket	macro_region	form_bucket	section	group	topic	medium	unit_type	tier	pool	source	source_id	source_status	review_status	progress_status	lifetime_path	url	normalized_title	normalized_creators	boundary_flags	generic_title
candidate:diamond_sutra	226	1	Diamond Sutra	""	Mahayana Buddhist Prajnaparamita tradition	early medieval; translated into Chinese 5th century	700	600_900_ce	cross_regional_or_unknown	sacred_myth_ritual	textual_humanities	religion_scripture_theology	mahayana_texts	text	sutra	core	spine	wave_011_mythology_religion_oral_traditions	diamond_sutra	manual_only	needs_sources	planned	true		diamond sutra	mahayana buddhist prajnaparamita tradition	sacred_religious	false
candidate:heart_sutra	227	1	Heart Sutra	""	Mahayana Buddhist Prajnaparamita tradition	early medieval; textual history debated	700	600_900_ce	cross_regional_or_unknown	sacred_myth_ritual	textual_humanities	religion_scripture_theology	mahayana_texts	text	sutra	core	spine	wave_011_mythology_religion_oral_traditions	heart_sutra	manual_only	needs_sources	planned	true		heart sutra	mahayana buddhist prajnaparamita tradition	sacred_religious	false
candidate:vimalakirti_sutra	228	1	Vimalakirti Sutra	""	Mahayana Buddhist tradition	early medieval	700	600_900_ce	cross_regional_or_unknown	sacred_myth_ritual	textual_humanities	religion_scripture_theology	mahayana_texts	text	sutra	major	coverage	wave_011_mythology_religion_oral_traditions	vimalakirti_sutra	manual_only	needs_sources	planned	true		vimalakirti sutra	mahayana buddhist tradition	sacred_religious	false
candidate:mandatory_kojiki	230	1	Kojiki	""	Japanese mythic and literary tradition	712	712	600_900_ce	east_asia	essays_memoir_testimony	textual_humanities	literature	japanese_literature	text	mythic_chronicle	major	coverage	wave_052_literature_dedupe_rank_audit_repairs	mandatory_kojiki	manual_only	needs_sources	planned	true		kojiki	japanese mythic and literary tradition	history_chronicle	false
candidate:nihon_shoki_mythic_books	231	1	Nihon Shoki: Mythic Books	""	Japanese court historiographic and mythological tradition	720	720	600_900_ce	east_asia	sacred_myth_ritual	textual_humanities	mythology_folklore_oral_traditions	japanese_mythology	text	mythic_chronicle	major	coverage	wave_011_mythology_religion_oral_traditions	nihon_shoki_mythic_books	manual_only	needs_sources	planned	true		nihon shoki mythic books	japanese court historiographic and mythological tradition	oral_tradition|myth_ritual|history_chronicle	false
candidate:mandatory_bodhicaryavatara	244	1	Bodhicaryavatara	The Way of the Bodhisattva	Shantideva	c. 8th century	750	600_900_ce	south_asia	sacred_myth_ritual	textual_humanities	literature	sanskrit_buddhist_literature	text	religious_poem	major	coverage	wave_050_literature_mandatory_omissions_premodern_19c	mandatory_bodhicaryavatara	manual_only	needs_sources	planned	true		bodhicaryavatara	shantideva	sacred_religious	false
candidate:sahih_al_bukhari_selected	250	1	Sahih al-Bukhari: Selected Hadith	""	Muhammad ibn Isma'il al-Bukhari; Sunni hadith tradition	9th century	850	600_900_ce	middle_east_central_asia	sacred_myth_ritual	textual_humanities	religion_scripture_theology	hadith_collections	text	hadith_collection	core	spine	wave_011_mythology_religion_oral_traditions	sahih_al_bukhari_selected	manual_only	needs_sources	planned	true		sahih al bukhari selected hadith	muhammad ibn ismail al bukhari sunni hadith tradition	sacred_religious	false
candidate:sahih_muslim_selected	253	1	Sahih Muslim: Selected Hadith	""	Muslim ibn al-Hajjaj; Sunni hadith tradition	9th century	850	600_900_ce	middle_east_central_asia	sacred_myth_ritual	textual_humanities	religion_scripture_theology	hadith_collections	text	hadith_collection	major	coverage	wave_011_mythology_religion_oral_traditions	sahih_muslim_selected	manual_only	needs_sources	planned	true		sahih muslim selected hadith	muslim ibn al hajjaj sunni hadith tradition	sacred_religious	false
candidate:wave001_tolkappiyam	258	1	Tolkappiyam	Tolkappiyam Porulatikaram	Classical Tamil grammatical and poetic tradition	classical Tamil tradition; date debated	200	1_300_ce	south_asia	poetry	textual_humanities	literature	tamil_literature	text	poetics_and_grammar_text	major	coverage	wave_001_canon_audit_integration	wave001_tolkappiyam	manual_only	needs_sources	planned	true		tolkappiyam	classical tamil grammatical and poetic tradition	philosophy_adjacent	false
candidate:tiruvacakam	266	1	Tiruvacakam	Tiruvasagam	Manikkavacakar; Tamil Shaiva devotional tradition	c. 9th century	850	600_900_ce	south_asia	sacred_myth_ritual	textual_humanities	religion_scripture_theology	bhakti_traditions	text	devotional_hymn_collection	major	coverage	wave_011_mythology_religion_oral_traditions	tiruvacakam	manual_only	needs_sources	planned	true		tiruvacakam	manikkavacakar tamil shaiva devotional tradition	sacred_religious	false
candidate:southasia_lit_kavirajamarga	267	1	Kavirajamarga	""	Amoghavarsha and Srivijaya	c. 850	850	600_900_ce	south_asia	poetry	textual_humanities	literature	kannada_literature	text	poetics_and_poetry	contextual	coverage	wave_034_literature_south_asia_scale	southasia_lit_kavirajamarga	manual_only	needs_sources	planned	true		kavirajamarga	amoghavarsha and srivijaya	philosophy_adjacent	false
candidate:scale_lit_tosa_diary	269	1	The Tosa Diary	Tosa Nikki	Ki no Tsurayuki	935	935	900_1100_ce	east_asia	essays_memoir_testimony	textual_humanities	literature	japanese_literature	text	diary_literature	major	coverage	wave_025_literature_global_scale_completion	scale_lit_tosa_diary	manual_only	needs_sources	planned	true		tosa diary	ki no tsurayuki	memoir_testimony	false
candidate:southasia_lit_vikramarjuna_vijaya	270	1	Vikramarjuna Vijaya	""	Pampa	941	941	900_1100_ce	south_asia	sacred_myth_ritual	textual_humanities	literature	kannada_literature	text	jain_epic_poem	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_vikramarjuna_vijaya	manual_only	needs_sources	planned	true		vikramarjuna vijaya	pampa	sacred_religious	false
candidate:scale_lit_kagero_diary	278	1	The Kagero Diary	Kagero Nikki	Michitsuna's Mother	10th century	950	900_1100_ce	east_asia	essays_memoir_testimony	textual_humanities	literature	japanese_literature	text	diary_literature	major	coverage	wave_025_literature_global_scale_completion	scale_lit_kagero_diary	manual_only	needs_sources	planned	true		kagero diary	michitsunas mother	memoir_testimony	false
candidate:southasia_lit_vaddaradhane	280	1	Vaddaradhane	""	Shivakotiacharya	c. 10th century	950	900_1100_ce	south_asia	sacred_myth_ritual	textual_humanities	literature	kannada_literature	text	jain_story_collection	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_vaddaradhane	manual_only	needs_sources	planned	true		vaddaradhane	shivakotiacharya	sacred_religious	false
candidate:me_lit_keter_malkhut	293	1	Keter Malkhut / The Royal Crown	""	Solomon ibn Gabirol	11th century	1050	900_1100_ce	middle_east_central_asia	sacred_myth_ritual	textual_humanities	literature	hebrew_literature	text	liturgical_poem	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_keter_malkhut	manual_only	needs_sources	planned	true		keter malkhut royal crown	solomon ibn gabirol	myth_ritual	false
candidate:scale_lit_sarashina_diary	307	2	The Sarashina Diary	""	Sugawara no Takasue's Daughter	c. 1060	1060	900_1100_ce	east_asia	essays_memoir_testimony	textual_humanities	literature	japanese_literature	text	diary_literature	major	coverage	wave_025_literature_global_scale_completion	scale_lit_sarashina_diary	manual_only	needs_sources	planned	true		sarashina diary	sugawara no takasues daughter	memoir_testimony	false
candidate:kutadgu_bilig	308	2	Kutadgu Bilig / Wisdom of Royal Glory	""	Yusuf Khass Hajib	1069-1070	1069	900_1100_ce	middle_east_central_asia	poetry	textual_humanities	literature	turkic_literature	text	didactic_poem	major	coverage	wave_012_global_literatures_expansion	kutadgu_bilig	manual_only	needs_sources	planned	true		kutadgu bilig wisdom of royal glory	yusuf khass hajib	philosophy_adjacent	false
candidate:global_lit_charyapada	313	2	Charyapada	""	Buddhist tantric poets	c. 8th-12th century	1150	1100_1300_ce	south_asia	sacred_myth_ritual	textual_humanities	literature	bengali_literature	text	devotional_poetry_collection	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_charyapada	manual_only	needs_sources	planned	true		charyapada	buddhist tantric poets	sacred_religious	false
candidate:hayy_ibn_yaqzan	316	2	Hayy ibn Yaqzan	""	Ibn Tufayl	12th century	1150	1100_1300_ce	middle_east_central_asia	essays_memoir_testimony	textual_humanities	literature	arabic_literature	text	philosophical_tale	major	coverage	wave_012_global_literatures_expansion	hayy_ibn_yaqzan	manual_only	needs_sources	planned	true		hayy ibn yaqzan	ibn tufayl	philosophy_adjacent	false
candidate:southasia_lit_rajatarangini	326	2	Rajatarangini	""	Kalhana	12th century	1150	1100_1300_ce	south_asia	essays_memoir_testimony	textual_humanities	literature	sanskrit_literature	text	literary_chronicle	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_rajatarangini	manual_only	needs_sources	planned	true		rajatarangini	kalhana	history_chronicle	false
candidate:me_lit_usama_contemplation	333	2	The Book of Contemplation	""	Usama ibn Munqidh	12th century	1150	1100_1300_ce	middle_east_central_asia	essays_memoir_testimony	textual_humanities	literature	arabic_literature	text	literary_memoir	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_usama_contemplation	manual_only	needs_sources	planned	true		book of contemplation	usama ibn munqidh	memoir_testimony	false
candidate:me_lit_ibn_jubayr_rihla	334	2	The Travels of Ibn Jubayr	""	Ibn Jubayr	12th century	1150	1100_1300_ce	middle_east_central_asia	essays_memoir_testimony	textual_humanities	literature	arabic_literature	text	travel_narrative	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_ibn_jubayr_rihla	manual_only	needs_sources	planned	true		travels of ibn jubayr	ibn jubayr	history_chronicle	false
candidate:global_lit_gesar_epic	343	2	Epic of King Gesar	""	Tibetan oral epic tradition	medieval oral layers	1200	1100_1300_ce	east_asia	epic_oral_folk	textual_humanities	literature	tibetan_literature	text	oral_epic	core	spine	wave_020_global_literature_asia_africa_spine	global_lit_gesar_epic	manual_only	needs_sources	planned	true		epic of king gesar	tibetan oral epic tradition	oral_tradition	false
candidate:mabinogion	344	2	Mabinogion	""	Medieval Welsh narrative tradition	medieval Welsh manuscript tradition	1200	1100_1300_ce	europe	sacred_myth_ritual	textual_humanities	mythology_folklore_oral_traditions	celtic_mythology	text	mythic_tale_collection	core	spine	wave_011_mythology_religion_oral_traditions	mabinogion	manual_only	needs_sources	planned	true		mabinogion	medieval welsh narrative tradition	oral_tradition|myth_ritual	false
candidate:tain_bo_cuailnge	345	2	Tain Bo Cuailnge	Tain Bo Cuailnge | The Cattle Raid of Cooley	Medieval Irish heroic narrative tradition	medieval Irish manuscript tradition	1200	1100_1300_ce	europe	sacred_myth_ritual	textual_humanities	mythology_folklore_oral_traditions	celtic_mythology	text	heroic_epic	core	spine	wave_011_mythology_religion_oral_traditions	tain_bo_cuailnge	manual_only	needs_sources	planned	true		tain bo cuailnge	medieval irish heroic narrative tradition	oral_tradition|myth_ritual	false
candidate:global_lit_alpamysh	347	2	Alpamysh	""	Turkic oral epic tradition	medieval oral strata; recorded 19th-20th century	1200	1100_1300_ce	middle_east_central_asia	epic_oral_folk	textual_humanities	literature	turkic_literature	text	oral_epic	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_alpamysh	manual_only	needs_sources	planned	true		alpamysh	turkic oral epic tradition	oral_tradition	false
candidate:book_of_dede_korkut	348	2	Book of Dede Korkut	Dede Korkut | The Book of Dede Korkut	Oghuz Turkic oral and manuscript tradition	medieval; manuscript witnesses later	1200	1100_1300_ce	middle_east_central_asia	epic_oral_folk	textual_humanities	literature	turkic_literature	text	heroic_tale_cycle	major	coverage	wave_012_global_literatures_expansion	book_of_dede_korkut	manual_only	needs_sources	planned	true		book of dede korkut	oghuz turkic oral and manuscript tradition	oral_tradition	false
candidate:global_lit_david_sassoun	350	2	Daredevils of Sassoun	""	Armenian oral epic tradition	medieval oral tradition; recorded 19th century	1200	1100_1300_ce	middle_east_central_asia	epic_oral_folk	textual_humanities	literature	armenian_literature	text	oral_epic	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_david_sassoun	manual_only	needs_sources	planned	true		daredevils of sassoun	armenian oral epic tradition	oral_tradition	false
candidate:southasia_lit_divyavadana	351	2	Divyavadana	""	Buddhist Sanskrit narrative tradition	ancient and medieval compilation	1200	1100_1300_ce	south_asia	sacred_myth_ritual	textual_humanities	literature	sanskrit_literature	text	story_collection	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_divyavadana	manual_only	needs_sources	planned	true		divyavadana	buddhist sanskrit narrative tradition	sacred_religious	true
candidate:global_lit_jangar_epic	352	2	Jangar Epic	""	Oirat oral epic tradition	medieval and later oral tradition	1200	1100_1300_ce	east_asia	epic_oral_folk	textual_humanities	literature	mongolian_literature	text	oral_epic	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_jangar_epic	manual_only	needs_sources	planned	true		jangar epic	oirat oral epic tradition	oral_tradition	false
candidate:global_lit_jataka_tales	353	2	Jataka Tales	""	Buddhist narrative tradition	ancient and medieval compilation	1200	1100_1300_ce	south_asia	sacred_myth_ritual	textual_humanities	literature	pali_prakrit_literature	text	story_cycle	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_jataka_tales	manual_only	needs_sources	planned	true		jataka tales	buddhist narrative tradition	sacred_religious	false
candidate:me_lit_sirat_bani_hilal	358	2	Sirat Bani Hilal	""	Arabic oral epic tradition	medieval oral tradition; recorded modern performances	1200	1100_1300_ce	middle_east_central_asia	epic_oral_folk	textual_humanities	literature	arabic_literature	text	oral_epic	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_sirat_bani_hilal	manual_only	needs_sources	planned	true		sirat bani hilal	arabic oral epic tradition	oral_tradition	false
candidate:masnavi_rumi	367	2	Masnavi	Mathnawi | Masnavi-ye Ma'navi | Spiritual Couplets	Jalal al-Din Rumi	13th century	1250	1100_1300_ce	cross_regional_or_unknown	sacred_myth_ritual	textual_humanities	religion_scripture_theology	sufism	text	mystical_poem	core	spine	wave_011_mythology_religion_oral_traditions	masnavi_rumi	manual_only	needs_sources	planned	true		masnavi	jalal al din rumi	sacred_religious	false
candidate:sunjata_epic	369	2	Sunjata Epic	Sundiata | Sunjata	Mande oral epic tradition	13th century onward	1250	1100_1300_ce	africa	sacred_myth_ritual	textual_humanities	mythology_folklore_oral_traditions	oral_epic_traditions	text	oral_epic_tradition	core	spine	base_candidates	sunjata_epic	manual_only	needs_sources	planned	true		sunjata epic	mande oral epic tradition	oral_tradition|myth_ritual	false
candidate:global_lit_secret_history_mongols	370	2	The Secret History of the Mongols	""	Mongolian court literary tradition	13th century	1250	1100_1300_ce	east_asia	essays_memoir_testimony	textual_humanities	literature	mongolian_literature	text	literary_chronicle	core	spine	wave_020_global_literature_asia_africa_spine	global_lit_secret_history_mongols	manual_only	needs_sources	planned	true		secret history of mongols	mongolian court literary tradition	history_chronicle	false
